IL_ID,İL ADI,ILCE_ID,İLÇE ADI,SEMT_ID,SEMT_ADI_BUYUK,POSTA_KODU
34,İSTANBUL,448,ÇEKMEKÖY,2070,TAŞDELEN,34788
34,İSTANBUL,448,ÇEKMEKÖY,2071,KÖYLER,34799
34,İSTANBUL,449,SANCAKTEPE,2072,SARIGAZİ,34785
34,İSTANBUL,449,SANCAKTEPE,2073,YENİDOĞAN,34791
34,İSTANBUL,449,SANCAKTEPE,2074,SAMANDIRA,34887
34,İSTANBUL,449,SANCAKTEPE,2075,ÇAMLIK,34782
34,İSTANBUL,449,SANCAKTEPE,2076,KÖYLER,34888
34,İSTANBUL,450,BÜYÜKÇEKMECE,2077,BÜYÜKÇEKMECE,34500
34,İSTANBUL,450,BÜYÜKÇEKMECE,2078,KUMBURGAZ,34530
34,İSTANBUL,450,BÜYÜKÇEKMECE,2079,MİMARSİNAN,34535
34,İSTANBUL,450,BÜYÜKÇEKMECE,2080,TEPECİK,34537
34,İSTANBUL,450,BÜYÜKÇEKMECE,2081,CELALİYE(KAMİLOBA),34584
34,İSTANBUL,450,BÜYÜKÇEKMECE,2082,MURATBEY,34540
34,İSTANBUL,451,ÇATALCA,2083,ÇATALCA,34540
34,İSTANBUL,451,ÇATALCA,2084,BİNKILIÇ,34550
34,İSTANBUL,451,ÇATALCA,2085,ÇİFTLİKKÖY,34568
34,İSTANBUL,451,ÇATALCA,2086,KARACAKÖY,34560
34,İSTANBUL,451,ÇATALCA,2087,KÖYLER,34540
34,İSTANBUL,452,SİLİVRİ,2088,SİLİVRİ,34570
34,İSTANBUL,452,SİLİVRİ,2089,DEĞİRMENKÖY,34586
34,İSTANBUL,452,SİLİVRİ,2090,GÜMÜŞYAKA,34588
34,İSTANBUL,452,SİLİVRİ,2091,SELİMPAŞA,34590
34,İSTANBUL,452,SİLİVRİ,2092,ÇANTA,34580
34,İSTANBUL,452,SİLİVRİ,2093,ORTAKÖY,34582
34,İSTANBUL,452,SİLİVRİ,2094,BÜYÜKÇAVUŞLU,34594
34,İSTANBUL,452,SİLİVRİ,2095,KAVAKLI,34596
34,İSTANBUL,452,SİLİVRİ,2096,KÖYLER,34570
34,İSTANBUL,453,ŞİLE,2097,ŞİLE,34980
34,İSTANBUL,453,ŞİLE,2098,AĞVA,34990
34,İSTANBUL,453,ŞİLE,2099,KÖYLER,34983
34,İSTANBUL,454,SULTANBEYLİ,2100,MEHMETAKİF,34920
34,İSTANBUL,454,SULTANBEYLİ,2101,NECİPFAZIL,34925
34,İSTANBUL,454,SULTANBEYLİ,2102,TURGUTREİS,34930
34,İSTANBUL,454,SULTANBEYLİ,2103,MİMARSİNAN,34935
35,İZMİR,455,ALİAĞA,2104,ALİAĞA,35800
35,İZMİR,455,ALİAĞA,2105,HELVACI,35805
35,İZMİR,455,ALİAĞA,2106,KÖYLER,35800
35,İZMİR,455,ALİAĞA,2107,YENİŞAKRAN,35803
35,İZMİR,456,BALÇOVA,2108,BALÇOVA,35330
35,İZMİR,456,BALÇOVA,2109,İNCİRALTI,35340
35,İZMİR,457,BAYINDIR,2110,BAYINDIR,35840
35,İZMİR,457,BAYINDIR,2111,ÇIRPI,35843
35,İZMİR,457,BAYINDIR,2112,ÇANLI,35845
35,İZMİR,457,BAYINDIR,2113,KÖYLER,35840
35,İZMİR,458,BORNOVA,2114,ATATÜRK,35030
35,İZMİR,458,BORNOVA,2115,BORNOVA,35040
35,İZMİR,458,BORNOVA,2116,NALDÖKEN,35050
35,İZMİR,458,BORNOVA,2117,PINARBAŞI,35060
35,İZMİR,458,BORNOVA,2118,IŞIKKENT,35070
35,İZMİR,458,BORNOVA,2119,ALTINDAĞ,35080
35,İZMİR,458,BORNOVA,2120,ÇAMDİBİ,35090
35,İZMİR,458,BORNOVA,2121,KAZIMDİRİK,35100
35,İZMİR,458,BORNOVA,2122,KÖYLER,35040
35,İZMİR,459,BUCA,2123,İŞÇİEVLERİ,35370
35,İZMİR,459,BUCA,2124,ŞİRİNYER,35380
35,İZMİR,459,BUCA,2125,BUCA,35390
35,İZMİR,459,BUCA,2126,KAYNAKLAR,35395
35,İZMİR,459,BUCA,2127,HARMANDALI,35678
35,İZMİR,459,BUCA,2128,KÖYLER,35390
35,İZMİR,460,ÇİĞLİ,2129,EGEKENT,35610
35,İZMİR,460,ÇİĞLİ,2130,BALATÇIK,35620
35,İZMİR,460,ÇİĞLİ,2131,İSTASYONALTI,35630
35,İZMİR,460,ÇİĞLİ,2132,BÜYÜKÇİĞLİ,35640
35,İZMİR,460,ÇİĞLİ,2133,SASALI,35621
35,İZMİR,461,FOÇA,2134,FOÇA,35680
35,İZMİR,461,FOÇA,2135,BAĞARASI,35683
35,İZMİR,461,FOÇA,2136,GERENKÖY,35685
35,İZMİR,461,FOÇA,2137,YENİFOÇA,35687
35,İZMİR,461,FOÇA,2138,KÖYLER,35680
35,İZMİR,462,GAZİEMİR,2139,GAZİEMİR,35410
35,İZMİR,462,GAZİEMİR,2140,SARNIÇ,35414
35,İZMİR,463,GÜZELBAHÇE,2141,GÜZELBAHÇE,35310
35,İZMİR,463,GÜZELBAHÇE,2142,YELKİ,35317
35,İZMİR,463,GÜZELBAHÇE,2143,KÖYLER,35310
35,İZMİR,464,KARŞIYAKA,2144,İMBATLI,35520
35,İZMİR,464,KARŞIYAKA,2145,KARŞIYAKA,35530
35,İZMİR,464,KARŞIYAKA,2146,DENİZBOSTANLISI,35540
35,İZMİR,464,KARŞIYAKA,2147,YALI,35550
35,İZMİR,464,KARŞIYAKA,2148,NERGİZ,35560
35,İZMİR,464,KARŞIYAKA,2149,CUMHURİYET,35570
35,İZMİR,464,KARŞIYAKA,2150,ALAYBEY,35600
35,İZMİR,464,KARŞIYAKA,2151,KÖYLER,35510
35,İZMİR,465,KEMALPAŞA,2152,KEMALPAŞA,35730
35,İZMİR,465,KEMALPAŞA,2153,ARMUTLU,35737
35,İZMİR,465,KEMALPAŞA,2154,BAĞYURDU,35743
35,İZMİR,465,KEMALPAŞA,2155,ÖREN,35733
35,İZMİR,465,KEMALPAŞA,2156,ULUCAK,35735
35,İZMİR,465,KEMALPAŞA,2157,YUKARIKIZILCA,35740
35,İZMİR,465,KEMALPAŞA,2158,KÖYLER,35730
35,İZMİR,466,KONAK,2159,YENİŞEHİR,35110
35,İZMİR,466,KONAK,2160,GÜRÇEŞME,35120
35,İZMİR,466,KONAK,2161,GÜLTEPE,35130
35,İZMİR,466,KONAK,2162,PASAPORT,35210
35,İZMİR,466,KONAK,2163,ALSANCAK,35220
35,İZMİR,466,KONAK,2164,KAHRAMANLAR,35230
35,İZMİR,466,KONAK,2165,BASMANE,35240
35,İZMİR,466,KONAK,2166,KEMERALTI,35250
35,İZMİR,466,KONAK,2167,KONAK,35260
35,İZMİR,466,KONAK,2168,EŞREFPAŞA,35270
35,İZMİR,466,KONAK,2169,KÜÇÜKYALI,35280
35,İZMİR,466,KONAK,2170,GÜZELYALI,35290
35,İZMİR,466,KONAK,2171,KÖYLER,
35,İZMİR,467,CUMAOVASI(MENDERES),2172,MENDERES,35470
35,İZMİR,467,CUMAOVASI(MENDERES),2173,DEĞİRMENDERE,35472
35,İZMİR,467,CUMAOVASI(MENDERES),2174,GÖRECE,35473
35,İZMİR,467,CUMAOVASI(MENDERES),2175,GÜMÜLDÜR,35480
35,İZMİR,467,CUMAOVASI(MENDERES),2176,OĞLANANASI,35475
35,İZMİR,467,CUMAOVASI(MENDERES),2177,ÖZDERE,35495
35,İZMİR,467,CUMAOVASI(MENDERES),2178,TEKELİ,35477
35,İZMİR,467,CUMAOVASI(MENDERES),2179,KÖYLER,35470
35,İZMİR,468,MENEMEN,2180,MENEMEN,35660
35,İZMİR,468,MENEMEN,2181,ASARLIK,35667
35,İZMİR,468,MENEMEN,2182,EMİRALEM,35670
35,İZMİR,468,MENEMEN,2183,KOYUNDERE,35672
35,İZMİR,468,MENEMEN,2184,MALTEPE,35674
35,İZMİR,468,MENEMEN,2185,SEYREK,35665
35,İZMİR,468,MENEMEN,2186,TÜRKELLİ,35676
35,İZMİR,468,MENEMEN,2187,ULUKENT,35663
35,İZMİR,468,MENEMEN,2188,KÖYLER,35660
35,İZMİR,469,NARLIDERE,2189,NARLIDERE,35320
35,İZMİR,470,SEFERİHİSAR,2190,SEFERİHİSAR,35460
35,İZMİR,470,SEFERİHİSAR,2191,DOĞANBEY,35465
35,İZMİR,470,SEFERİHİSAR,2192,ÜRKMEZ,35467
35,İZMİR,470,SEFERİHİSAR,2193,KÖYLER,35460
35,İZMİR,471,SELÇUK,2194,SELÇUK,35920
35,İZMİR,471,SELÇUK,2195,KÖYLER,35920
35,İZMİR,471,SELÇUK,2196,BELEVİ,35925
35,İZMİR,472,TORBALI,2197,TORBALI,35860
35,İZMİR,472,TORBALI,2198,AYRANCILAR,35870
35,İZMİR,472,TORBALI,2199,ÇAYBAŞI,35880
35,İZMİR,472,TORBALI,2200,KARAKUYU,35872
35,İZMİR,472,TORBALI,2201,PANCAR,35865
35,İZMİR,472,TORBALI,2202,SUBAŞI,35885
35,İZMİR,472,TORBALI,2203,YAZIBAŞI,35875
35,İZMİR,472,TORBALI,2204,KÖYLER,35860
35,İZMİR,473,URLA,2205,URLA,35430
35,İZMİR,473,URLA,2206,KÖYLER,35430
35,İZMİR,474,BAYRAKLI,2207,BAYRAKLI,35580
35,İZMİR,474,BAYRAKLI,2208,ALPASLAN,35590
35,İZMİR,474,BAYRAKLI,2209,GÜMÜŞPALA,35510
35,İZMİR,474,BAYRAKLI,2210,SOĞUKKUYU,35520
35,İZMİR,474,BAYRAKLI,2211,MANAVKUYU,35030
35,İZMİR,475,KARABAĞLAR,2212,KARABAĞLAR,35170
35,İZMİR,475,KARABAĞLAR,2213,KİBAR,35180
35,İZMİR,475,KARABAĞLAR,2214,GÜNALTAY,35190
35,İZMİR,475,KARABAĞLAR,2215,FAHRETTİNALTAY,35140
35,İZMİR,475,KARABAĞLAR,2216,HATAY,35150
35,İZMİR,475,KARABAĞLAR,2217,YEŞİLYURT,35160
35,İZMİR,475,KARABAĞLAR,2218,KÖYLER,35250
35,İZMİR,476,BERGAMA,2219,BERGAMA,35700
35,İZMİR,476,BERGAMA,2220,KÖYLER,35700
35,İZMİR,476,BERGAMA,2221,GÖÇBEYLİ,35717
35,İZMİR,476,BERGAMA,2222,BÖLCEK,35727
35,İZMİR,476,BERGAMA,2223,YUKARIBEY,35700
35,İZMİR,476,BERGAMA,2224,ZEYTİNDAĞ,35720
35,İZMİR,477,BEYDAĞ,2225,BEYDAĞ,35790
35,İZMİR,477,BEYDAĞ,2226,KÖYLER,35790
35,İZMİR,478,ÇEŞME,2227,ÇEŞME,35930
35,İZMİR,478,ÇEŞME,2228,KÖYLER,35930
35,İZMİR,478,ÇEŞME,2229,ALAÇATI,35937
35,İZMİR,479,DİKİLİ,2230,DİKİLİ,35980
35,İZMİR,479,DİKİLİ,2231,KÖYLER,35980
35,İZMİR,479,DİKİLİ,2232,ÇANDARLI,35985
35,İZMİR,480,KARABURUN,2233,KARABURUN,35960
35,İZMİR,480,KARABURUN,2234,KÖYLER,35960
35,İZMİR,480,KARABURUN,2235,MORDOĞAN,35965
35,İZMİR,481,KINIK,2236,KINIK,35990
35,İZMİR,481,KINIK,2237,KÖYLER,35990
35,İZMİR,481,KINIK,2238,POYRACIK,35993
35,İZMİR,481,KINIK,2239,YAYAKENT,35995
35,İZMİR,482,KİRAZ,2240,KİRAZ,35890
35,İZMİR,482,KİRAZ,2241,KÖYLER,35890
35,İZMİR,483,ÖDEMİŞ,2242,ÖDEMİŞ,35750
35,İZMİR,483,ÖDEMİŞ,2243,KÖYLER,35750
35,İZMİR,483,ÖDEMİŞ,2244,BADEMLİ,35753
35,İZMİR,483,ÖDEMİŞ,2245,BİRGİ,35755
35,İZMİR,483,ÖDEMİŞ,2246,ZEYTİNLİK,35761
35,İZMİR,483,ÖDEMİŞ,2247,KAYMAKÇI,35765
35,İZMİR,483,ÖDEMİŞ,2248,KONAKLI,
35,İZMİR,483,ÖDEMİŞ,2249,OVAKENT,35769
35,İZMİR,484,TİRE,2250,TİRE,35900
35,İZMİR,484,TİRE,2251,KÖYLER,35900
35,İZMİR,484,TİRE,2252,GÖKÇEN,35905
36,KARS,485,KARS,2253,SUKAPI,36040
36,KARS,485,KARS,2254,ORTAKAPI,36100
36,KARS,485,KARS,2255,YENİŞEHİR,36200
36,KARS,485,KARS,2256,BÜLBÜL,36270
36,KARS,485,KARS,2257,KÖYLER,36000
36,KARS,486,AKYAKA,2258,AKYAKA,36780
36,KARS,486,AKYAKA,2259,KÖYLER,36780
36,KARS,487,ARPAÇAY,2260,ARPAÇAY,36730
36,KARS,487,ARPAÇAY,2261,KÖYLER,36730
36,KARS,488,DİGOR,2262,DİGOR,36670
36,KARS,488,DİGOR,2263,KÖYLER,36670
36,KARS,488,DİGOR,2264,DAĞPINAR,36680
36,KARS,489,KAĞIZMAN,2265,KAĞIZMAN,36700
36,KARS,489,KAĞIZMAN,2266,KÖYLER,36700
36,KARS,490,SARIKAMIŞ,2267,SARIKAMIŞ,36500
36,KARS,490,SARIKAMIŞ,2268,KÖYLER,36500
36,KARS,490,SARIKAMIŞ,2269,KARAURGAN,36520
36,KARS,491,SELİM,2270,SELİM,36900
36,KARS,491,SELİM,2271,KÖYLER,36900
36,KARS,492,SUSUZ,2272,SUSUZ,36760
36,KARS,492,SUSUZ,2273,KÖYLER,36760
37,KASTAMONU,493,KASTAMONU,2274,AKMESCİT,37100
37,KASTAMONU,493,KASTAMONU,2275,KUZEYKENT,37150
37,KASTAMONU,493,KASTAMONU,2276,CEBRAİL,37200
37,KASTAMONU,493,KASTAMONU,2277,KÖYLER,37210
37,KASTAMONU,493,KASTAMONU,2278,AKKAYA(YAKA),37220
37,KASTAMONU,493,KASTAMONU,2279,KUZYAKA (KÜRDEŞE),37230
37,KASTAMONU,494,ABANA,2280,ABANA,37970
37,KASTAMONU,494,ABANA,2281,KÖYLER,37970
37,KASTAMONU,495,AĞLI,2282,AĞLI,37920
37,KASTAMONU,495,AĞLI,2283,KÖYLER,37920
37,KASTAMONU,496,ARAÇ,2284,ARAÇ,37800
37,KASTAMONU,496,ARAÇ,2285,KÖYLER,37800
37,KASTAMONU,496,ARAÇ,2286,BOYALI,37830
37,KASTAMONU,496,ARAÇ,2287,İĞDİR (SAMATLAR),37850
37,KASTAMONU,497,AZDAVAY,2288,AZDAVAY,37750
37,KASTAMONU,497,AZDAVAY,2289,KÖYLER,37750
37,KASTAMONU,498,BOZKURT,2290,BOZKURT,37680
37,KASTAMONU,498,BOZKURT,2291,KÖYLER,37680
37,KASTAMONU,499,CİDE,2292,CİDE,37600
37,KASTAMONU,499,CİDE,2293,KÖYLER,37600
37,KASTAMONU,500,ÇATALZEYTİN,2294,ÇATALZEYTİN,37940
37,KASTAMONU,500,ÇATALZEYTİN,2295,KÖYLER,37940
37,KASTAMONU,501,DADAY,2296,DADAY,37870
37,KASTAMONU,501,DADAY,2297,KÖYLER,37870
37,KASTAMONU,502,DEVREKANİ,2298,DEVREKANİ,37700
37,KASTAMONU,502,DEVREKANİ,2299,KÖYLER,37700
37,KASTAMONU,503,DOĞANYURT,2300,DOĞANYURT,37550
37,KASTAMONU,503,DOĞANYURT,2301,KÖYLER,37550
37,KASTAMONU,504,HANÖNÜ(GÖKÇEAĞAÇ),2302,HANÖNÜ,37450
37,KASTAMONU,504,HANÖNÜ(GÖKÇEAĞAÇ),2303,KÖYLER,37450
37,KASTAMONU,505,İHSANGAZİ,2304,İHSANGAZİ,37250
37,KASTAMONU,505,İHSANGAZİ,2305,KÖYLER,37250
37,KASTAMONU,506,İNEBOLU,2306,İNEBOLU,37500
37,KASTAMONU,506,İNEBOLU,2307,KÖYLER,37500
37,KASTAMONU,507,KÜRE,2308,KÜRE,37900
37,KASTAMONU,507,KÜRE,2309,KÖYLER,37900
37,KASTAMONU,508,PINARBAŞI,2310,PINARBAŞI,37770
37,KASTAMONU,508,PINARBAŞI,2311,KÖYLER,37770
37,KASTAMONU,509,SEYDİLER,2312,SEYDİLER,37270
37,KASTAMONU,509,SEYDİLER,2313,KÖYLER,37270
37,KASTAMONU,510,ŞENPAZAR,2314,ŞENPAZAR,37650
37,KASTAMONU,510,ŞENPAZAR,2315,KÖYLER,37650
37,KASTAMONU,511,TAŞKÖPRÜ,2316,TAŞKÖPRÜ,37400
37,KASTAMONU,511,TAŞKÖPRÜ,2317,KÖYLER,37400
37,KASTAMONU,512,TOSYA,2318,TOSYA,37300
37,KASTAMONU,512,TOSYA,2319,KÖYLER,37300
38,KAYSERİ,513,KOCASİNAN,2320,SANAYİ,38010
38,KAYSERİ,513,KOCASİNAN,2321,FEVZİÇAKMAK,38020
38,KAYSERİ,513,KOCASİNAN,2322,YENİŞEHİR,38080
38,KAYSERİ,513,KOCASİNAN,2323,YENİMAHALLE,38090
38,KAYSERİ,513,KOCASİNAN,2324,ARGINCIK,38110
38,KAYSERİ,513,KOCASİNAN,2325,İLDEM/BEYAZŞEHİR,38350
38,KAYSERİ,513,KOCASİNAN,2326,EBİÇ,38100
38,KAYSERİ,513,KOCASİNAN,2327,ERKİLET,38100
38,KAYSERİ,513,KOCASİNAN,2328,GÜNEŞLİ,38100
38,KAYSERİ,513,KOCASİNAN,2329,KUŞÇU,
38,KAYSERİ,513,KOCASİNAN,2330,MAHZEMİN,38100
38,KAYSERİ,513,KOCASİNAN,2331,KÖYLER,38100
38,KAYSERİ,513,KOCASİNAN,2332,YEMLİHA,38100
38,KAYSERİ,514,MELİKGAZİ,2333,KILIÇASLAN,38030
38,KAYSERİ,514,MELİKGAZİ,2334,ÇARŞI,38040
38,KAYSERİ,514,MELİKGAZİ,2335,HÜRRİYET,38050
38,KAYSERİ,514,MELİKGAZİ,2336,KAZIMKARABEKİR,38060
38,KAYSERİ,514,MELİKGAZİ,2337,ŞEKER/KEYKUBAT,38070
38,KAYSERİ,514,MELİKGAZİ,2338,BECEN,38100
38,KAYSERİ,514,MELİKGAZİ,2339,GESİ,38100
38,KAYSERİ,514,MELİKGAZİ,2340,GÜRPINAR,38100
38,KAYSERİ,514,MELİKGAZİ,2341,HİSARCIK,38100
38,KAYSERİ,514,MELİKGAZİ,2342,KIRANARDI,38100
38,KAYSERİ,514,MELİKGAZİ,2343,MİMARSİNAN,38100
38,KAYSERİ,514,MELİKGAZİ,2344,TURAN,38100
38,KAYSERİ,514,MELİKGAZİ,2345,BÜYÜKBÜRÜNGÜZ,38600
38,KAYSERİ,514,MELİKGAZİ,2346,ARGIRNAS,
38,KAYSERİ,515,TALAS,2347,TALAS,38280
38,KAYSERİ,515,TALAS,2348,BAŞAKPINAR,38150
38,KAYSERİ,515,TALAS,2349,ERCİYES,38160
38,KAYSERİ,515,TALAS,2350,KEPEZ,
38,KAYSERİ,515,TALAS,2351,KURUKÖPRÜ,38280
38,KAYSERİ,515,TALAS,2352,ZİNCİDERE,38310
38,KAYSERİ,515,TALAS,2353,KÖYLER,38280
38,KAYSERİ,516,AKKIŞLA,2354,AKKIŞLA,38830
38,KAYSERİ,516,AKKIŞLA,2355,KÖYLER,38830
38,KAYSERİ,517,BÜNYAN,2356,BÜNYAN,38600
38,KAYSERİ,517,BÜNYAN,2357,KÖYLER,38600
38,KAYSERİ,517,BÜNYAN,2358,AKMESCİT,38600
38,KAYSERİ,517,BÜNYAN,2359,GÜLLÜCE,38600
38,KAYSERİ,517,BÜNYAN,2360,KARAKAYA,38600
38,KAYSERİ,518,DEVELİ,2361,DEVELİ,38400
38,KAYSERİ,518,DEVELİ,2362,KÖYLER,38400
38,KAYSERİ,518,DEVELİ,2363,SİNDELHÖYÜK,38400
38,KAYSERİ,518,DEVELİ,2364,TAŞÇI (BAKIRDAĞ),
38,KAYSERİ,519,FELAHİYE,2365,FELAHİYE,38750
38,KAYSERİ,519,FELAHİYE,2366,KÖYLER,38750
38,KAYSERİ,520,HACILAR,2367,HACILAR,38210
38,KAYSERİ,521,İNCESU,2368,İNCESU,38560
38,KAYSERİ,521,İNCESU,2369,KIZILÖREN,38560
38,KAYSERİ,521,İNCESU,2370,SÜKSÜN,38560
38,KAYSERİ,521,İNCESU,2371,KÖYLER,38560
38,KAYSERİ,522,ÖZVATAN(ÇUKUR),2372,ÖZVATAN,38770
38,KAYSERİ,522,ÖZVATAN(ÇUKUR),2373,KÖYLER,38770
38,KAYSERİ,523,PINARBAŞI,2374,PINARBAŞI,38700
38,KAYSERİ,523,PINARBAŞI,2375,KÖYLER,38700
38,KAYSERİ,523,PINARBAŞI,2376,ÖRENŞEHİR,
38,KAYSERİ,524,SARIOĞLAN,2377,SARIOĞLAN,38820
38,KAYSERİ,524,SARIOĞLAN,2378,KÖYLER,38820
38,KAYSERİ,524,SARIOĞLAN,2379,ÇİFTLİK,38850
38,KAYSERİ,524,SARIOĞLAN,2380,GÖLOVA( PALAS),38870
38,KAYSERİ,525,SARIZ,2381,SARIZ,38660
38,KAYSERİ,525,SARIZ,2382,KÖYLER,38660
38,KAYSERİ,526,TOMARZA,2383,TOMARZA,38900
38,KAYSERİ,526,TOMARZA,2384,KÖYLER,38900
38,KAYSERİ,526,TOMARZA,2385,TOKLAR,38900
38,KAYSERİ,526,TOMARZA,2386,DADALOĞLU,38940
38,KAYSERİ,527,YAHYALI,2387,YAHYALI,38500
38,KAYSERİ,527,YAHYALI,2388,KÖYLER,38500
38,KAYSERİ,527,YAHYALI,2389,DEREBAĞ,38500
38,KAYSERİ,528,YEŞİLHİSAR,2390,YEŞİLHİSAR,38800
38,KAYSERİ,528,YEŞİLHİSAR,2391,KÖYLER,38800
39,KIRKLARELİ,529,KIRKLARELİ,2392,BADEMLİK,39020
39,KIRKLARELİ,529,KIRKLARELİ,2393,KOCAHIDIR,39100
39,KIRKLARELİ,529,KIRKLARELİ,2394,KÖYLER,39160
39,KIRKLARELİ,529,KIRKLARELİ,2395,KAVAKLI,39060
39,KIRKLARELİ,529,KIRKLARELİ,2396,YOĞUNTAŞ,
39,KIRKLARELİ,529,KIRKLARELİ,2397,İNECE,39050
39,KIRKLARELİ,529,KIRKLARELİ,2398,ÜSKÜP,39070
39,KIRKLARELİ,530,BABAESKİ,2399,BABAESKİ,39200
39,KIRKLARELİ,530,BABAESKİ,2400,KÖYLER,39200
39,KIRKLARELİ,530,BABAESKİ,2401,ALPULLU,39570
39,KIRKLARELİ,530,BABAESKİ,2402,BÜYÜKMANDIRA,39580
39,KIRKLARELİ,531,DEMİRKÖY,2403,DEMİRKÖY,39500
39,KIRKLARELİ,531,DEMİRKÖY,2404,KÖYLER,39500
39,KIRKLARELİ,531,DEMİRKÖY,2405,İĞNEADA,39650
39,KIRKLARELİ,532,KOFÇAZ,2406,KOFÇAZ,39700
39,KIRKLARELİ,532,KOFÇAZ,2407,KÖYLER,39700
39,KIRKLARELİ,533,LÜLEBURGAZ,2408,CUMHURİYET,39750
39,KIRKLARELİ,533,LÜLEBURGAZ,2409,HÜRRİYET,39760
39,KIRKLARELİ,533,LÜLEBURGAZ,2410,KÖYLER,39750
39,KIRKLARELİ,533,LÜLEBURGAZ,2411,BÜYÜKKARIŞTIRAN,39780
39,KIRKLARELİ,533,LÜLEBURGAZ,2412,AHMETBEY,39770
39,KIRKLARELİ,533,LÜLEBURGAZ,2413,EVRENSEKİZ,39790
39,KIRKLARELİ,533,LÜLEBURGAZ,2414,KIRIKKÖY,39860
39,KIRKLARELİ,534,PEHLİVANKÖY,2415,PEHLİVANKÖY,39600
39,KIRKLARELİ,534,PEHLİVANKÖY,2416,KÖYLER,39600
39,KIRKLARELİ,535,PINARHİSAR,2417,PINARHİSAR,39300
39,KIRKLARELİ,535,PINARHİSAR,2418,KÖYLER,39300
39,KIRKLARELİ,535,PINARHİSAR,2419,KAYNARCA,39310
39,KIRKLARELİ,536,VİZE,2420,VİZE,39400
39,KIRKLARELİ,536,VİZE,2421,KÖYLER,39400
39,KIRKLARELİ,536,VİZE,2422,ÇAKILI,39410
39,KIRKLARELİ,536,VİZE,2423,KIYIKÖY,39480
39,KIRKLARELİ,536,VİZE,2424,SERGEN,39460
40,KIRŞEHİR,537,KIRŞEHİR,2425,ÇARŞI,40100
40,KIRŞEHİR,537,KIRŞEHİR,2426,HÜKÜMET,40200
40,KIRŞEHİR,537,KIRŞEHİR,2427,KÖYLER,40000
40,KIRŞEHİR,537,KIRŞEHİR,2428,ÖZBAĞ,40080
40,KIRŞEHİR,537,KIRŞEHİR,2429,GÖLLÜ,40000
40,KIRŞEHİR,538,AKÇAKENT,2430,AKÇAKENT,40720
40,KIRŞEHİR,538,AKÇAKENT,2431,KÖYLER,40720
40,KIRŞEHİR,538,AKÇAKENT,2432,KÖSEFAKILI,40720
40,KIRŞEHİR,539,AKPINAR,2433,AKPINAR,40320
40,KIRŞEHİR,539,AKPINAR,2434,KÖYLER,40320
40,KIRŞEHİR,540,BOZTEPE,2435,BOZTEPE,40020
40,KIRŞEHİR,540,BOZTEPE,2436,KÖYLER,40060
40,KIRŞEHİR,541,ÇİÇEKDAĞI,2437,ÇİÇEKDAĞI,40700
40,KIRŞEHİR,541,ÇİÇEKDAĞI,2438,KÖYLER,40700
40,KIRŞEHİR,541,ÇİÇEKDAĞI,2439,KÖSELİ,40700
40,KIRŞEHİR,542,KAMAN,2440,KAMAN,40300
40,KIRŞEHİR,542,KAMAN,2441,KÖYLER,40300
40,KIRŞEHİR,542,KAMAN,2442,DEMİRLİ,40360
40,KIRŞEHİR,542,KAMAN,2443,KURANCILI,40390
40,KIRŞEHİR,543,MUCUR,2444,MUCUR,40500
40,KIRŞEHİR,543,MUCUR,2445,KÖYLER,40500
41,KOCAELİ,544,İZMİT,2446,YAHYAKAPTAN,41040
41,KOCAELİ,544,İZMİT,2447,YENİŞEHİR,41050
41,KOCAELİ,544,İZMİT,2448,MALTA,41060
41,KOCAELİ,544,İZMİT,2449,ZABİTAN,41100
41,KOCAELİ,544,İZMİT,2450,TEPECİK,41200
41,KOCAELİ,544,İZMİT,2451,CEDİT,41300
41,KOCAELİ,544,İZMİT,2452,VEZİRÇİFTLİĞİ,41140
41,KOCAELİ,544,İZMİT,2453,KÖYLER,41000
41,KOCAELİ,544,İZMİT,2454,ALİKAHYA,41310
41,KOCAELİ,545,BAŞİSKELE,2455,KARŞIYAKA,41090
41,KOCAELİ,545,BAŞİSKELE,2456,BAHÇECİK,41030
41,KOCAELİ,545,BAŞİSKELE,2457,KULLAR,41140
41,KOCAELİ,545,BAŞİSKELE,2458,YENİKÖY,41275
41,KOCAELİ,545,BAŞİSKELE,2459,YUVACIK,41190
41,KOCAELİ,545,BAŞİSKELE,2460,KÖYLER,41000
41,KOCAELİ,546,ÇAYIROVA,2461,ÇAYIROVA,41420
41,KOCAELİ,546,ÇAYIROVA,2462,ŞEKERPINAR,41435
41,KOCAELİ,547,DARICA,2463,DARICA,41700
41,KOCAELİ,547,DARICA,2464,SIRASÖĞÜTLER,41700
41,KOCAELİ,548,DİLOVASI,2465,DİLOVASI,41455
41,KOCAELİ,548,DİLOVASI,2466,TAVŞANCIL,41458
41,KOCAELİ,548,DİLOVASI,2467,KÖYLER,41480
41,KOCAELİ,549,KARTEPE,2468,KÖSEKÖY,41135
41,KOCAELİ,549,KARTEPE,2469,MAŞUKİYE,41295
41,KOCAELİ,549,KARTEPE,2470,SUADİYE,41170
41,KOCAELİ,549,KARTEPE,2471,UZUNÇİFTLİK,41180
41,KOCAELİ,549,KARTEPE,2472,UZUNTARLA,41255
41,KOCAELİ,549,KARTEPE,2473,BÜYÜKDERBENT,41080
41,KOCAELİ,549,KARTEPE,2474,EŞME,41110
41,KOCAELİ,549,KARTEPE,2475,ACISU,41320
